"team","season","team_conf","team_division","week","div_game","wins","loss","tie","div_w","div_l","div_t","div_rank","team_score","opponent_score","points_for","points_agg","week_diff","points_per_game","points_agg_game","rolling_earlydown_epa","rolling_epaper_play","rolling_success_play","rolling_db_epa","rolling_rush_success","playoffs"
"MIN",2017,"NFC","NFC North",3,0,42,39,1,14,15,1,1,34,17,1859,1842,17,22.3975903614458,22.1927710843373,-1.00134262529124,0.24188511494783,45.0704225352113,0.589269468085598,28.125,"1"
"NE",2017,"AFC","AFC East",3,0,63,19,0,23,7,0,1,36,33,2474,1642,832,29.8072289156627,19.7831325301205,4.95553535017365,0.0813953945531495,42.8571428571429,0.266649572461822,26.3157894736842,"1"
"NO",2017,"NFC","NFC South",3,1,39,43,0,16,14,0,1,34,13,2226,2190,36,26.8192771084337,26.3855421686747,2.79334125029861,0.256706174445795,44.8275862068966,0.378600405051089,44.4444444444444,"1"
"NYG",2017,"NFC","NFC East",3,1,39,43,0,14,17,0,4,24,27,1870,1923,-53,22.5301204819277,23.1686746987952,-1.20775855593767,0.043734376104316,50,0.198020958138613,23.5294117647059,"0"
"NYJ",2017,"AFC","AFC East",3,1,33,49,0,11,20,0,4,20,6,1568,1958,-390,18.8915662650602,23.5903614457831,-3.5624834109413,-0.0686582665056086,40.3225806451613,0.179018617552124,30.3030303030303,"0"
"OAK",2017,"AFC","AFC West",3,0,32,50,0,10,20,0,3,10,27,1721,2195,-474,20.7349397590361,26.4457831325301,NA,NA,NA,NA,NA,"0"
"PHI",2017,"NFC","NFC East",3,1,39,43,0,15,16,0,1,27,24,2017,2055,-38,24.3012048192771,24.7590361445783,-1.26163780677607,0.0412938207830341,48,-0.0586355498511246,50,"1"
"PIT",2017,"AFC","AFC North",3,0,50,32,0,20,11,0,1,17,23,2037,1748,289,24.5421686746988,21.0602409638554,1.73063621451808,-0.0334914309257239,50,-0.0308461328268524,55.5555555555556,"1"
"SEA",2017,"NFC","NFC West",3,0,57,24,1,19,11,1,2,27,33,2048,1358,690,24.6746987951807,16.3614457831325,2.45706873864354,0.0981185279346796,45.8333333333333,0.225747534240046,29.4117647058824,"0"
"SF",2017,"NFC","NFC West",3,1,38,43,1,13,17,1,4,39,41,1707,1828,-121,20.566265060241,22.0240963855422,-1.03380508324181,0.0338651889234991,41.025641025641,0.128239188706129,36.3636363636364,"0"
"TB",2017,"NFC","NFC South",3,0,29,52,0,11,19,0,4,17,34,1696,2020,-324,20.6829268292683,24.6341463414634,-1.61091405632264,-0.00881508177856246,52.8301886792453,0.036857218251998,12.5,"0"
"TEN",2017,"AFC","AFC South",3,0,28,54,0,8,23,0,2,33,27,1712,2160,-448,20.6265060240964,26.0240963855422,-2.77546849697984,0.0838764243246625,45.0704225352113,0.128477800546918,42.4242424242424,"1"
"WAS",2017,"NFC","NFC East",3,0,35,46,1,14,17,0,3,27,10,1926,2126,-200,23.2048192771084,25.6144578313253,1.28459655127926,0.0587425585671396,39.7058823529412,0.529891758532331,22.8571428571429,"0"
"ARI",2017,"NFC","NFC West",4,1,47,35,1,14,15,1,3,18,15,1920,1746,174,22.8571428571429,20.7857142857143,-1.73440297009809,-0.0882421865363379,42.3529411764706,0.00525444757201308,34.7826086956522,"0"
"ATL",2017,"NFC","NFC South",4,0,45,38,0,15,15,0,3,17,23,2136,1999,137,25.4285714285714,23.797619047619,1.67343627890912,-0.100150838198478,43.421052631579,-0.173532788774579,34.4827586206897,"1"
"BAL",2017,"AFC","AFC North",4,1,43,40,0,19,13,0,2,9,26,1858,1800,58,22.1190476190476,21.4285714285714,-1.56118058536251,-0.269624115133227,45.4545454545455,-0.227667624939451,40,"0"
"BUF",2017,"AFC","AFC East",4,0,38,45,0,15,16,0,2,23,17,1877,1903,-26,22.3452380952381,22.6547619047619,-0.232514995231002,0.0298699887711086,43.1034482758621,0.234058930158374,40.625,"1"
"CAR",2017,"NFC","NFC South",4,0,49,33,1,18,13,0,2,33,30,2009,1758,251,23.9166666666667,20.9285714285714,0.178913040040834,0.337396304157401,52.3809523809524,0.626839105023703,40.7407407407407,"1"
"CHI",2017,"NFC","NFC North",4,1,33,50,0,9,21,0,4,14,35,1814,2097,-283,21.5952380952381,24.9642857142857,-1.65739339519215,-0.137400345570564,36.7647058823529,-0.160299170772374,37.5,"0"
"CIN",2017,"AFC","AFC North",4,1,49,32,2,17,14,0,3,31,7,1994,1630,364,23.7380952380952,19.4047619047619,0.962995148810911,0.140286983192538,46.875,0.403068598303626,23.0769230769231,"0"
"CLE",2017,"AFC","AFC North",4,1,20,63,0,7,25,0,4,7,31,1514,2102,-588,18.0238095238095,25.0238095238095,-3.62264414349324,-0.204633185149151,32.3076923076923,-0.180842003864279,28.5714285714286,"0"
"DAL",2017,"NFC","NFC East",4,0,47,36,0,19,12,0,2,30,35,2072,1961,111,24.6666666666667,23.3452380952381,2.23514195437082,0.199321603521149,38.8059701492537,0.181792366585857,37.5,"0"
"DEN",2017,"AFC","AFC West",4,1,61,22,0,24,7,0,4,16,10,2355,1709,646,28.0357142857143,20.3452380952381,2.14228703514792,-0.0335206111498569,37.7049180327869,0.0541758454335137,37.9310344827586,"0"
"DET",2017,"NFC","NFC North",4,1,40,43,0,15,15,0,2,14,7,1891,1923,-32,22.5119047619048,22.8928571428571,-1.05039158757603,-0.124288491775479,36.3636363636364,-0.09117077010583,31.0344827586207,"0"
"GB",2017,"NFC","NFC North",4,1,53,29,1,21,8,1,3,35,14,2238,1904,334,26.6428571428571,22.6666666666667,2.82142167714205,0.206476738033989,44.4444444444444,0.330620608029647,47.8260869565217,"0"
"HOU",2017,"AFC","AFC South",4,1,42,41,0,20,11,0,4,57,14,1792,1795,-3,21.3333333333333,21.3690476190476,-1.93224370322707,0.284242557264686,50,0.618150298163783,37.2093023255814,"0"
"IND",2017,"AFC","AFC South",4,0,50,33,0,23,7,0,3,18,46,2021,2028,-7,24.0595238095238,24.1428571428571,-0.330102449534788,-0.21466251669479,35.5932203389831,-0.32622677594516,33.3333333333333,"0"
"JAX",2017,"AFC","AFC South",4,0,19,64,0,11,21,0,1,20,23,1554,2227,-673,18.5,26.5119047619048,-3.50938398593225,-0.117236897365208,42.8571428571429,-0.199718599387954,52.7777777777778,"1"
"KC",2017,"AFC","AFC West",4,0,48,35,0,17,14,0,1,29,20,1910,1686,224,22.7380952380952,20.0714285714286,0.339111583027406,0.204677002640542,51.3513513513513,0.218111568950512,57.1428571428571,"1"
"LA",2017,"NFC","NFC West",4,0,6,13,0,3,4,0,1,35,30,366,499,-133,18.3,24.95,-6.55265633936942,0.1774460146115,51.4705882352941,0.227090035498716,56.6666666666667,"1"
"LAC",2017,"AFC","AFC West",4,0,0,3,0,0,2,0,2,24,26,72,93,-21,18,23.25,5.4762955831573,0.232417821202478,45.6140350877193,0.315752306046178,30.7692307692308,"0"
"MIA",2017,"AFC","AFC East",4,0,40,42,0,12,19,0,3,0,20,1691,1851,-160,20.3734939759036,22.3012048192771,0.112236045331435,-0.285112188657627,39.2156862745098,-0.295973252343746,37.5,"0"
"MIN",2017,"NFC","NFC North",4,1,43,39,1,14,15,1,1,7,14,1866,1856,10,22.2142857142857,22.0952380952381,-1.09001694578247,-0.295171808188282,39.2857142857143,-0.158710452923737,36.3636363636364,"1"
"NE",2017,"AFC","AFC East",4,0,64,19,0,23,7,0,1,30,33,2504,1675,829,29.8095238095238,19.9404761904762,5.0420239739927,0.186929028716931,57.1428571428571,0.200770758695519,63.1578947368421,"1"
"NO",2017,"NFC","NFC South",4,0,40,43,0,17,14,0,1,20,0,2246,2190,56,26.7380952380952,26.0714285714286,2.7747903492249,0.136060443055239,43.8356164383562,0.345257112377815,34.4827586206897,"1"
"NYG",2017,"NFC","NFC East",4,0,39,44,0,14,18,0,4,23,25,1893,1948,-55,22.5357142857143,23.1904761904762,-1.13630009470312,0.0601564897518212,44.3037974683544,0.200102321831388,30.7692307692308,"0"
"NYJ",2017,"AFC","AFC East",4,0,34,49,0,12,20,0,4,23,20,1591,1978,-387,18.9404761904762,23.547619047619,-3.67764489957283,-0.129514748949906,38.5714285714286,-0.0735483063271982,31.25,"0"
"OAK",2017,"AFC","AFC West",4,1,32,51,0,10,20,0,3,10,16,1731,2211,-480,20.6071428571429,26.3214285714286,NA,NA,NA,NA,NA,"0"
"PHI",2017,"NFC","NFC East",4,0,40,43,0,16,16,0,1,26,24,2043,2079,-36,24.3214285714286,24.75,-1.24798409087894,0.255431995566975,48.0519480519481,0.416291590312544,42.5,"1"
"PIT",2017,"AFC","AFC North",4,1,50,33,0,20,11,0,1,26,9,2063,1757,306,24.5595238095238,20.9166666666667,1.76729083311208,0.073495620403399,43.2432432432432,0.134011879924486,38.0952380952381,"1"
"SEA",2017,"NFC","NFC West",4,0,57,25,1,19,11,1,2,46,18,2094,1376,718,24.9285714285714,16.3809523809524,2.42152941458427,0.238753729324211,46.2686567164179,0.32273726847866,33.3333333333333,"0"
"SF",2017,"NFC","NFC West",4,1,38,44,1,13,18,1,4,15,18,1722,1846,-124,20.5,21.9761904761905,-1.10411966513661,-0.115276174720249,35.7142857142857,-0.12093315597032,33.3333333333333,"0"
"TB",2017,"NFC","NFC South",4,0,29,53,0,11,19,0,4,25,23,1721,2043,-322,20.7349397590361,24.6144578313253,-1.44987208505533,0.103428155144059,44.2622950819672,0.182440815161349,36.8421052631579,"0"
"TEN",2017,"AFC","AFC South",4,1,29,54,0,8,23,0,2,14,57,1726,2217,-491,20.547619047619,26.3928571428571,-2.92217013889875,-0.558169287143392,40,-1.06907481836441,44.4444444444444,"1"
"WAS",2017,"NFC","NFC East",4,0,36,46,1,14,17,0,3,20,29,1946,2155,-209,23.1666666666667,25.6547619047619,1.322225740903,0.0698791637796587,51.0204081632653,0.230851568020919,50,"0"
"ARI",2017,"NFC","NFC West",5,0,48,35,1,15,15,1,3,7,34,1927,1780,147,22.6705882352941,20.9411764705882,-1.83710773856256,-0.113833585408443,35,-0.0903663486100124,28.5714285714286,"0"
"BAL",2017,"AFC","AFC North",5,0,43,41,0,19,14,0,2,30,17,1888,1817,71,22.2117647058824,21.3764705882353,-1.47588950088233,0.203768776871027,46.031746031746,0.345843009146769,41.6666666666667,"0"
"BUF",2017,"AFC","AFC East",5,0,39,45,0,15,16,0,2,16,20,1893,1923,-30,22.2705882352941,22.6235294117647,-0.290316235479863,-0.151095039334458,30,-0.145287367326993,33.3333333333333,"1"
"CAR",2017,"NFC","NFC South",5,0,50,33,1,18,13,0,2,27,24,2036,1782,254,23.9529411764706,20.9647058823529,0.190271195178958,0.0735661047457529,34.9206349206349,0.372238449081053,20.8333333333333,"1"
"CHI",2017,"NFC","NFC North",5,1,33,51,0,9,22,0,4,17,20,1831,2117,-286,21.5411764705882,24.9058823529412,-1.79915325604341,-0.129603946174983,32.7868852459016,-0.132625738056518,28.5714285714286,"0"
"CIN",2017,"AFC","AFC North",5,0,50,32,2,18,14,0,3,20,16,2014,1646,368,23.6941176470588,19.3647058823529,0.849893921177777,-0.0123817510771522,38.7096774193548,0.075902565125698,30.4347826086957,"0"
"CLE",2017,"AFC","AFC North",5,0,20,64,0,7,26,0,4,14,17,1528,2119,-591,17.9764705882353,24.9294117647059,-3.59462106194826,-0.0638381139775986,47.3684210526316,0.0949126925264842,38.7096774193548,"0"
"DAL",2017,"NFC","NFC East",5,0,47,37,0,19,12,0,2,31,35,2103,1996,107,24.7411764705882,23.4823529411765,2.14557671151802,0.168924088873318,47.2972972972973,0.237487816686071,39.3939393939394,"0"
"DET",2017,"NFC","NFC North",5,0,41,43,0,16,15,0,2,24,27,1915,1950,-35,22.5294117647059,22.9411764705882,-1.05265952529738,-0.125951289495293,50.8196721311475,-0.0921856888223239,50,"0"
"GB",2017,"NFC","NFC North",5,0,54,29,1,22,8,1,3,35,31,2273,1935,338,26.7411764705882,22.7647058823529,3.02171891523278,0.373864477279287,61.0169491525424,0.386344578265652,57.1428571428571,"0"
"HOU",2017,"AFC","AFC South",5,0,43,41,0,21,11,0,4,34,42,1826,1837,-11,21.4823529411765,21.6117647058824,-1.81204392864129,0.196346095104118,45.7627118644068,0.391803933878883,47.6190476190476,"0"
"IND",2017,"AFC","AFC South",5,0,50,34,0,23,7,0,3,26,23,2047,2051,-4,24.0823529411765,24.1294117647059,-0.371225272773267,0.0117066920308735,44.5945945945946,-0.0124715237050423,44.8275862068966,"0"
"JAX",2017,"AFC","AFC South",5,0,19,65,0,11,21,0,1,30,9,1584,2236,-652,18.6352941176471,26.3058823529412,-3.52250229208402,0.0950049479036023,33.3333333333333,-0.0226779428536675,32.4324324324324,"1"
"KC",2017,"AFC","AFC West",5,0,49,35,0,17,14,0,1,42,34,1952,1720,232,22.9647058823529,20.2352941176471,0.403655771248234,0.266542309063993,46.0526315789474,0.640548151738786,28.125,"1"
"LA",2017,"NFC","NFC West",5,1,7,13,0,3,4,0,1,10,16,376,515,-139,17.9047619047619,24.5238095238095,-7.3416879780804,-0.185978951497746,35.6164383561644,-0.0944479523422946,33.3333333333333,"1"
"LAC",2017,"AFC","AFC West",5,0,0,4,0,0,2,0,2,27,22,99,115,-16,19.8,23,3.8372591386344,0.0482756196944156,42.1052631578947,0.11012678785675,37.037037037037,"0"
"MIA",2017,"AFC","AFC East",5,0,40,43,0,12,19,0,3,16,10,1707,1861,-154,20.3214285714286,22.1547619047619,-0.11148550381251,-0.377362791439267,27.5862068965517,-0.422761433680505,27.5862068965517,"0"
"MIN",2017,"NFC","NFC North",5,1,43,40,1,14,16,1,1,20,17,1886,1873,13,22.1882352941176,22.0352941176471,-1.07812240568964,-0.0192746819346476,37.1428571428571,-0.0103673417529495,29.0322580645161,"1"
"NE",2017,"AFC","AFC East",5,0,64,20,0,23,7,0,1,19,14,2523,1689,834,29.6823529411765,19.8705882352941,4.9792594666737,0.00157221523118899,48.6486486486487,0.0555546449276945,41.6666666666667,"1"
"NYG",2017,"NFC","NFC East",5,0,39,45,0,14,18,0,4,22,27,1915,1975,-60,22.5294117647059,23.2352941176471,-1.04658800355828,-0.0802524610823157,47.0588235294118,-0.215829702850897,64,"0"
"NYJ",2017,"AFC","AFC East",5,0,35,49,0,12,20,0,4,17,14,1608,1992,-384,18.9176470588235,23.4352941176471,-3.65211588689999,-0.0881506069360029,42,0.0552900223949339,18.75,"0"
"OAK",2017,"AFC","AFC West",5,0,32,52,0,10,21,0,3,17,30,1748,2241,-493,20.5647058823529,26.3647058823529,NA,NA,NA,NA,NA,"0"
"PHI",2017,"NFC","NFC East",5,0,41,43,0,16,16,0,1,34,7,2077,2086,-9,24.4352941176471,24.5411764705882,-1.40309361309705,0.165878558452342,36.9230769230769,0.499596534145228,27.5862068965517,"1"
"PIT",2017,"AFC","AFC North",5,0,51,33,0,21,11,0,1,9,30,2072,1787,285,24.3764705882353,21.0235294117647,1.5754664614881,-0.281534136444718,40.5063291139241,-0.331794290724891,31.5789473684211,"1"
"SEA",2017,"NFC","NFC West",5,1,58,25,1,19,11,1,2,16,10,2110,1386,724,24.8235294117647,16.3058823529412,2.1527022593294,-0.235965982539035,36.3636363636364,-0.219651093692321,23.8095238095238,"0"
"SF",2017,"NFC","NFC West",5,0,38,45,1,13,19,1,4,23,26,1745,1872,-127,20.5294117647059,22.0235294117647,-1.06756653634121,0.107952951271905,41.6666666666667,0.354230048941776,21.7391304347826,"0"
"TB",2017,"NFC","NFC South",5,0,30,53,0,11,19,0,4,14,19,1735,2062,-327,20.6547619047619,24.547619047619,-1.41748169591444,-0.00221226127095039,47.887323943662,0.0429059422665847,36.8421052631579,"0"
"TEN",2017,"AFC","AFC South",5,0,29,55,0,8,24,0,2,10,16,1736,2233,-497,20.4235294117647,26.2705882352941,-3.1091338786207,-0.411999409199128,32.2033898305085,-0.429056913866023,30,"1"
"ARI",2017,"NFC","NFC West",6,0,48,36,1,15,15,1,3,38,33,1965,1813,152,22.8488372093023,21.0813953488372,-1.84659313440004,0.0457122742329929,54.0983606557377,0.190190704185979,42.4242424242424,"0"
"ATL",2017,"NFC","NFC South",6,0,45,39,0,15,15,0,3,17,20,2153,2019,134,25.3294117647059,23.7529411764706,1.63002823281638,0.0254475325420392,47.3684210526316,0.127025583428685,36.8421052631579,"1"
"BAL",2017,"AFC","AFC North",6,0,44,41,0,19,14,0,2,24,27,1912,1844,68,22.2325581395349,21.4418604651163,-1.65806964593844,-0.456519790761279,33.3333333333333,-0.721297994485605,48,"0"
"CAR",2017,"NFC","NFC South",6,0,51,33,1,18,13,0,2,23,28,2059,1810,249,23.9418604651163,21.046511627907,0.214775185596796,-0.137971220681178,41.4634146341463,-0.121451786559322,31.8181818181818,"1"
"CHI",2017,"NFC","NFC North",6,0,33,52,0,9,23,0,4,27,24,1858,2141,-283,21.6046511627907,24.8953488372093,-1.87690797274919,-0.11230578298153,43.0379746835443,0.109450755592798,43.3962264150943,"0"
"CLE",2017,"AFC","AFC North",6,0,20,65,0,7,26,0,4,17,33,1545,2152,-607,17.9651162790698,25.0232558139535,-3.65861412499744,-0.307074543252271,38.8059701492537,-0.459969923386849,47.3684210526316,"0"
"DEN",2017,"AFC","AFC West",6,0,62,22,0,25,7,0,4,10,23,2365,1732,633,27.8235294117647,20.3764705882353,2.09944776505295,-0.18909713069365,31.6455696202532,-0.123502017339339,12.5,"0"
"DET",2017,"NFC","NFC North",6,0,41,44,0,16,15,0,2,38,52,1953,2002,-49,22.7093023255814,23.2790697674419,-1.4183696666242,-0.347827613809781,32.0987654320988,-0.343630047421097,11.7647058823529,"0"
"GB",2017,"NFC","NFC North",6,1,55,29,1,22,8,1,3,10,23,2283,1958,325,26.546511627907,22.7674418604651,2.91045488918478,-0.368242276425596,33.3333333333333,-0.357877385368943,26.0869565217391,"0"
"HOU",2017,"AFC","AFC South",6,0,43,42,0,21,11,0,4,33,17,1859,1854,5,21.6162790697674,21.5581395348837,-1.87613199678186,-0.0805504826029124,39.0625,-0.0257029093281116,32.258064516129,"0"
"IND",2017,"AFC","AFC South",6,1,51,34,0,23,7,0,3,22,36,2069,2087,-18,24.0581395348837,24.2674418604651,-0.336117254830269,-0.0853784758116997,41.3793103448276,-0.11138795582493,37.5,"0"
"JAX",2017,"AFC","AFC South",6,0,20,65,0,11,21,0,1,17,27,1601,2263,-662,18.6162790697674,26.3139534883721,-3.47376119518357,-0.0989026645169844,36.231884057971,-0.178273221382891,32,"1"
"KC",2017,"AFC","AFC West",6,0,50,35,0,17,14,0,1,13,19,1965,1739,226,22.8488372093023,20.2209302325581,0.388205010900084,-0.155550953377681,27.7777777777778,-0.0198326759495402,15.3846153846154,"1"
"LA",2017,"NFC","NFC West",6,0,7,14,0,3,5,0,1,27,17,403,532,-129,18.3181818181818,24.1818181818182,-7.15857390603395,-0.192089343735533,46.4285714285714,-0.325757089954383,56.6666666666667,"1"
"LAC",2017,"AFC","AFC West",6,1,1,4,0,0,2,0,2,17,16,116,131,-15,19.3333333333333,21.8333333333333,3.28656467935339,0.0291395603116184,39.6825396825397,0.0792951067995676,26.9230769230769,"0"
"MIA",2017,"AFC","AFC East",6,0,41,43,0,12,19,0,3,20,17,1727,1878,-151,20.3176470588235,22.0941176470588,-0.150963359687385,0.0692504576108664,40.9090909090909,0.162064832674563,36.6666666666667,"0"
"MIN",2017,"NFC","NFC North",6,1,44,40,1,15,16,1,1,23,10,1909,1883,26,22.1976744186047,21.8953488372093,-1.18811952747531,-0.150563543548344,36.8421052631579,0.0463036180253409,25.8064516129032,"1"
"NE",2017,"AFC","AFC East",6,1,65,20,0,23,7,0,1,24,17,2547,1706,841,29.6162790697674,19.8372093023256,4.92463881871058,0.151707250756319,44.7761194029851,0.32216250741591,48,"1"
"NO",2017,"NFC","NFC South",6,0,41,43,0,17,14,0,1,52,38,2298,2228,70,27.0352941176471,26.2117647058824,2.69148377935265,-0.161210716331784,36.6197183098592,-0.401828372346003,35.8974358974359,"1"
"NYG",2017,"NFC","NFC East",6,0,39,46,0,14,18,0,4,23,10,1938,1985,-47,22.5348837209302,23.0813953488372,-1.03584747943784,-0.0531959207892999,31.4814814814815,0.0385536749208139,21.875,"0"
"NYJ",2017,"AFC","AFC East",6,1,36,49,0,12,20,0,4,17,24,1625,2016,-391,18.8953488372093,23.4418604651163,-3.67395846037851,0.00192239782276851,43.2432432432432,0.0934558292375229,28.5714285714286,"0"
"OAK",2017,"AFC","AFC West",6,1,32,53,0,10,21,0,3,16,17,1764,2258,-494,20.5116279069767,26.2558139534884,NA,NA,NA,NA,NA,"0"
"PHI",2017,"NFC","NFC East",6,0,42,43,0,16,16,0,1,28,23,2105,2109,-4,24.4767441860465,24.5232558139535,-1.43012033637992,-0.0362925783175018,42.3728813559322,-0.0494249777925637,43.4782608695652,"1"
"PIT",2017,"AFC","AFC North",6,0,51,34,0,21,11,0,1,19,13,2091,1800,291,24.3139534883721,20.9302325581395,1.72439966053685,0.188022728781394,53.2258064516129,0.153555121210605,51.4285714285714,"1"
"SF",2017,"NFC","NFC West",6,0,38,46,1,13,19,1,4,24,26,1769,1898,-129,20.5697674418605,22.0697674418605,-1.08951594858956,0.0655933486392023,41.6666666666667,0.0289158315240353,63.1578947368421,"0"
"TB",2017,"NFC","NFC South",6,0,30,54,0,11,19,0,4,33,38,1768,2100,-332,20.8,24.7058823529412,-1.42600359350057,0.0806439387127863,45.4545454545455,0.20361097313481,21.0526315789474,"0"
"TEN",2017,"AFC","AFC South",6,1,29,56,0,8,24,0,2,36,22,1772,2255,-483,20.6046511627907,26.2209302325581,-3.09169164080462,0.131802088161992,49.2753623188406,0.155650049198132,39.3939393939394,"1"
"WAS",2017,"NFC","NFC East",6,0,36,47,1,14,17,0,3,26,24,1972,2179,-207,23.2,25.6352941176471,1.28750262842048,0.0411964406595525,47.945205479452,0.34239274701195,25.8064516129032,"0"
"ARI",2017,"NFC","NFC West",7,1,49,36,1,15,15,1,3,0,33,1965,1846,119,22.5862068965517,21.2183908045977,-2.03481595100937,-0.388727500822856,28,-0.418685259709657,23.0769230769231,"0"
"ATL",2017,"NFC","NFC South",7,0,45,40,0,15,15,0,3,7,23,2160,2042,118,25.1162790697674,23.7441860465116,1.74924685063349,0.0578698819150314,50.8771929824561,0.192236113537651,40,"1"
"BAL",2017,"AFC","AFC North",7,0,44,42,0,19,14,0,2,16,24,1928,1868,60,22.1609195402299,21.4712643678161,-1.734669839073,-0.128490218146939,38.4615384615385,-0.0800707313564847,40,"0"
"BUF",2017,"AFC","AFC East",7,0,39,46,0,15,16,0,2,30,27,1923,1950,-27,22.3604651162791,22.6744186046512,-0.360265293804633,0.137489821381629,39.7058823529412,0.350886701582126,36.6666666666667,"1"
"CAR",2017,"NFC","NFC South",7,0,51,34,1,18,13,0,2,3,17,2062,1827,235,23.7011494252874,21,0.00601313205901267,-0.418276763624768,33.3333333333333,-0.268182391670529,30.7692307692308,"1"
"CHI",2017,"NFC","NFC North",7,0,34,52,0,9,23,0,4,17,3,1875,2144,-269,21.551724137931,24.6436781609195,-1.90919671998183,-0.349458966993972,31.4285714285714,-0.318521553652965,36.3636363636364,"0"
"CIN",2017,"AFC","AFC North",7,1,51,32,2,18,14,0,3,14,29,2028,1675,353,23.5813953488372,19.4767441860465,0.737281156595832,-0.198433500094106,36,-0.27804342500167,28.5714285714286,"0"
"CLE",2017,"AFC","AFC North",7,0,20,66,0,7,26,0,4,9,12,1554,2164,-610,17.8620689655172,24.8735632183908,-3.73373274193721,-0.259857692895619,36.1111111111111,-0.251143588814834,26.9230769230769,"0"
"DAL",2017,"NFC","NFC East",7,0,47,38,0,19,12,0,2,40,10,2143,2006,137,24.9186046511628,23.3255813953488,2.33546379549073,0.361257669849206,52.0547945205479,0.403431889219064,51.219512195122,"0"
"DEN",2017,"AFC","AFC West",7,1,62,23,0,25,7,0,4,0,21,2365,1753,612,27.5,20.3837209302326,1.93343596771885,-0.365241638717634,29.6875,-0.435180549051593,29.4117647058824,"0"
